job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,decision
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4192,17,254,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4192,17,254,2,nonexistent,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4145,17,258,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4145,17,258,0,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4167,17,252,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4167,17,252,2,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4200,15,253,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4200,15,253,3,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4200,16,261,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4200,16,261,3,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4161,15,257,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4161,15,257,3,nonexistent,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4110,14,268,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4110,14,268,1,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4067,17,251,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4067,17,251,0,failure,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4126,14,259,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4126,14,259,1,failure,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4122,15,261,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4122,15,261,3,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4135,15,254,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4135,15,254,4,nonexistent,1,1
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4079,14,255,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4079,14,255,2,nonexistent,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4360,11,299,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4360,11,299,1,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4342,11,307,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4342,11,307,2,nonexistent,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4367,9,309,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4367,9,309,5,success,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4328,10,303,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4328,10,303,5,success,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4369,12,294,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4369,12,294,4,nonexistent,1,1
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4323,11,292,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4323,11,292,2,nonexistent,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4320,12,294,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4320,12,294,4,nonexistent,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4332,12,287,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4332,12,287,5,success,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4367,9,295,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4367,9,295,5,success,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4320,10,294,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4320,10,294,4,nonexistent,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4259,11,298,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,4259,11,298,0,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4241,11,306,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4241,11,306,0,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4284,8,307,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4284,8,307,2,nonexistent,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4281,9,309,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4281,9,309,4,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4252,9,302,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4252,9,302,4,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4268,12,293,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4268,12,293,3,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4285,12,286,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4285,12,286,4,nonexistent,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4221,11,290,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4221,11,290,0,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4231,11,284,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4231,11,284,2,nonexistent,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4231,12,286,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4231,12,286,4,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4285,9,292,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4285,9,292,4,nonexistent,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4254,9,295,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4254,9,295,6,success,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4371,13,272,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4371,13,272,6,success,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4273,12,276,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4273,12,276,4,nonexistent,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4254,10,280,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4254,10,280,6,success,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4373,6,311,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4373,6,311,6,success,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4328,6,310,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4328,6,310,5,success,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4272,6,310,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4272,6,310,4,nonexistent,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4295,6,304,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4295,6,304,6,success,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4246,6,307,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4246,6,307,4,nonexistent,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4204,11,299,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4204,11,299,1,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4184,8,306,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4184,8,306,0,failure,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4203,9,302,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4203,9,302,4,nonexistent,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4149,8,299,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4149,8,299,1,failure,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4151,9,301,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4151,9,301,3,nonexistent,1,1
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4153,11,286,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4153,11,286,2,nonexistent,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4211,9,295,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4211,9,295,5,success,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4164,9,290,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4164,9,290,4,nonexistent,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4103,11,298,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4103,11,298,0,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4106,8,299,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,4106,8,299,0,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4075,8,302,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,4075,8,302,2,nonexistent,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4079,11,284,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,4079,11,284,1,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4114,8,292,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4114,8,292,2,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4122,9,285,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4122,9,285,3,nonexistent,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4114,9,294,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4114,9,294,4,nonexistent,1,1
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4071,8,284,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4071,8,284,2,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4200,12,273,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4200,12,273,3,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4194,12,278,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4194,12,278,4,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4151,12,269,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4151,12,269,3,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4168,12,276,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4168,12,276,4,nonexistent,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4211,9,279,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4211,9,279,6,success,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4207,13,262,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4207,13,262,4,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4168,12,262,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4168,12,262,4,nonexistent,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4176,12,256,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4176,12,256,6,success,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4122,12,273,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4122,12,273,3,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4093,12,277,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4093,12,277,3,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4135,9,278,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4135,9,278,4,nonexistent,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4086,9,278,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4086,9,278,4,nonexistent,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4094,9,271,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4094,9,271,5,success,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4098,10,280,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4098,10,280,6,success,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4125,11,261,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,4125,11,261,5,success,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4195,6,307,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,4195,6,307,4,nonexistent,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4157,6,295,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4157,6,295,5,success,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4125,6,306,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4125,6,306,4,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4090,6,307,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4090,6,307,4,nonexistent,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4120,6,288,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4120,6,288,6,success,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4094,3,309,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4094,3,309,5,success,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4006,5,329,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,4006,5,329,0,failure,1,1
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4040,2,334,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4040,2,334,2,nonexistent,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3993,1,338,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3993,1,338,1,failure,1,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4040,5,315,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,4040,5,315,2,nonexistent,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,3986,5,313,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,3986,5,313,0,failure,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4032,2,321,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,4032,2,321,4,nonexistent,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3954,5,315,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3954,5,315,1,failure,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3931,5,314,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3931,5,314,1,failure,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,3946,2,320,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,3946,2,320,3,nonexistent,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3830,5,313,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3830,5,313,0,failure,1,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,3884,2,323,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,3884,2,323,2,nonexistent,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,3830,3,313,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,3830,3,313,0,failure,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,3856,1,317,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,3856,1,317,4,nonexistent,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,3758,1,315,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,3758,1,315,1,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4007,14,266,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,4007,14,266,0,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4009,14,254,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,apr,wed,-2,4009,14,254,2,nonexistent,1,1
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,3958,14,254,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,3958,14,254,2,nonexistent,1,1
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,3933,14,252,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,3933,14,252,2,nonexistent,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3869,14,258,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3869,14,258,0,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3833,14,250,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3833,14,250,0,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3993,8,299,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3993,8,299,0,failure,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4028,11,283,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,4028,11,283,1,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3989,11,283,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3989,11,283,0,failure,1,1
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4016,8,287,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,may,wed,-2,4016,8,287,2,nonexistent,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3950,8,299,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3950,8,299,0,failure,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3928,11,282,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3928,11,282,0,failure,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,3970,8,283,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,3970,8,283,1,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,3958,8,292,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,3958,8,292,2,nonexistent,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3911,8,291,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3911,8,291,1,failure,1,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,3923,8,284,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,3923,8,284,2,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4044,6,305,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,4044,6,305,3,nonexistent,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4009,5,307,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,4009,5,307,1,failure,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4055,6,294,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4055,6,294,4,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,3995,6,293,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,3995,6,293,3,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4018,6,286,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4018,6,286,4,nonexistent,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4001,6,295,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4001,6,295,5,success,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,3966,6,305,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,3966,6,305,3,nonexistent,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,3908,5,306,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,3908,5,306,0,failure,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,3931,5,299,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,3931,5,299,1,failure,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,3927,6,301,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,3927,6,301,3,nonexistent,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3938,1,309,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3938,1,309,5,success,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,3938,3,309,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,3938,3,309,5,success,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,3954,6,290,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,3954,6,290,4,nonexistent,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3981,3,295,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3981,3,295,6,success,1,1
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4050,11,268,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,4050,11,268,2,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4044,12,273,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4044,12,273,3,nonexistent,1,1
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,3991,11,276,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,3991,11,276,2,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4005,12,269,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,4005,12,269,3,nonexistent,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4047,9,274,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,4047,9,274,4,nonexistent,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,3997,9,270,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,oct,fri,-1,3997,9,270,4,nonexistent,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4016,9,277,5,success,0,0
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,4016,9,277,5,success,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4044,13,253,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,4044,13,253,3,nonexistent,1,1
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4013,11,260,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,4013,11,260,2,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4012,12,262,4,nonexistent,0,0
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,4012,12,262,4,nonexistent,1,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4059,9,264,6,success,0,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,4059,9,264,6,success,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,3950,11,266,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,3950,11,266,0,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,3933,8,276,2,nonexistent,0,0
