job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,duration,campaign,pdays,previous,poutcome,age,decision
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,oct,(null),-1,3726,7,677,4,nonexistent,0,1
blue-collar,married,illiterate,unknown,unknown,unknown,telephone,oct,(null),-1,3726,7,677,4,nonexistent,1,0
management,married,basic.9y,no,no,no,cellular,may,tue,-2,3625,7,668,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,may,tue,-2,3625,7,668,2,nonexistent,1,0
housemaid,divorced,basic.4y,no,no,no,cellular,jul,fri,-3,3517,7,657,0,failure,0,1
housemaid,divorced,basic.4y,no,no,no,cellular,jul,fri,-3,3517,7,657,0,failure,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,fri,-3,3517,6,657,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jan,fri,-3,3517,6,657,0,failure,1,0
student,married,illiterate,unknown,unknown,unknown,telephone,oct,(null),-1,3563,5,674,4,nonexistent,0,1
student,married,illiterate,unknown,unknown,unknown,telephone,oct,(null),-1,3563,5,674,4,nonexistent,1,0
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3734,6,683,6,success,0,1
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3734,6,683,6,success,1,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,3547,5,677,4,nonexistent,0,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,sep,fri,-1,3547,5,677,4,nonexistent,1,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,3687,7,643,4,nonexistent,0,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,3687,7,643,4,nonexistent,1,0
blue-collar,married,basic.9y,no,no,no,cellular,apr,(null),-2,3462,7,634,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,apr,(null),-2,3462,7,634,2,nonexistent,1,0
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,3586,7,652,6,success,0,1
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,3586,7,652,6,success,1,0
student,married,illiterate,unknown,unknown,unknown,telephone,aug,(null),-1,3641,6,643,4,nonexistent,0,1
student,married,illiterate,unknown,unknown,unknown,telephone,aug,(null),-1,3641,6,643,4,nonexistent,1,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,3664,6,652,6,success,0,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,3664,6,652,6,success,1,0
student,married,high.school,unknown,unknown,unknown,telephone,oct,(null),-1,3555,6,640,3,nonexistent,0,1
student,married,high.school,unknown,unknown,unknown,telephone,oct,(null),-1,3555,6,640,3,nonexistent,1,0
student,married,illiterate,unknown,unknown,unknown,telephone,aug,wed,-1,3531,6,643,4,nonexistent,0,1
student,married,illiterate,unknown,unknown,unknown,telephone,aug,wed,-1,3531,6,643,4,nonexistent,1,0
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3578,5,652,6,success,0,1
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3578,5,652,6,success,1,0
retired,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,3508,6,652,6,success,0,1
retired,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,3508,6,652,6,success,1,0
technician,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3500,4,680,5,success,0,1
technician,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3500,4,680,5,success,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3368,5,721,0,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3368,5,721,0,failure,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,3290,5,720,0,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,3290,5,720,0,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3322,5,719,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3322,5,719,0,failure,1,1
blue-collar,married,basic.9y,no,no,no,cellular,aug,(null),-2,3384,5,692,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,aug,(null),-2,3384,5,692,2,nonexistent,1,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3329,5,690,1,failure,0,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3329,5,690,1,failure,1,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,3251,5,690,1,failure,0,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,3251,5,690,1,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,3166,5,696,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,3166,5,696,0,failure,1,1
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3422,5,680,5,success,0,1
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3422,5,680,5,success,1,0
retired,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,3422,5,680,5,success,0,1
retired,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,3422,5,680,5,success,1,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3298,5,675,1,failure,0,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3298,5,675,1,failure,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3298,7,628,0,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3298,7,628,0,failure,1,0
student,married,illiterate,unknown,unknown,unknown,telephone,aug,wed,-1,3375,5,649,4,nonexistent,0,1
student,married,illiterate,unknown,unknown,unknown,telephone,aug,wed,-1,3375,5,649,4,nonexistent,1,0
management,married,basic.9y,no,no,no,cellular,apr,(null),-2,3384,6,634,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,apr,(null),-2,3384,6,634,2,nonexistent,1,0
retired,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3422,5,652,6,success,0,1
retired,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3422,5,652,6,success,1,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,3212,5,682,1,failure,0,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,3212,5,682,1,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3126,5,673,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3126,5,673,0,failure,1,1
management,married,basic.9y,no,no,no,cellular,may,(null),-2,3235,5,637,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,may,(null),-2,3235,5,637,2,nonexistent,1,0
blue-collar,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,3243,6,640,3,nonexistent,0,1
blue-collar,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,3243,6,640,3,nonexistent,1,0
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,3133,5,642,0,failure,0,1
self-employed,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,3133,5,642,0,failure,1,0
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3133,5,626,0,failure,0,1
self-employed,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3133,5,626,0,failure,1,0
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,3391,1,747,5,success,0,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,3391,1,747,5,success,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3290,3,736,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3290,3,736,0,failure,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3313,1,747,5,success,0,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3313,1,747,5,success,1,0
services,divorced,basic.6y,no,no,no,cellular,mar,fri,-3,3376,4,693,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,mar,fri,-3,3376,4,693,1,failure,1,0
management,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3422,3,711,5,success,0,1
management,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3422,3,711,5,success,1,0
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,3341,3,715,3,nonexistent,0,1
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,3341,3,715,3,nonexistent,1,0
student,married,illiterate,unknown,unknown,unknown,telephone,aug,(null),-1,3329,3,696,4,nonexistent,0,1
student,married,illiterate,unknown,unknown,unknown,telephone,aug,(null),-1,3329,3,696,4,nonexistent,1,0
student,married,illiterate,unknown,unknown,unknown,telephone,aug,wed,-1,3329,3,696,4,nonexistent,0,1
student,married,illiterate,unknown,unknown,unknown,telephone,aug,wed,-1,3329,3,696,4,nonexistent,1,0
management,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3344,3,699,5,success,0,1
management,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3344,3,699,5,success,1,0
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,3216,3,729,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,3216,3,729,2,nonexistent,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3244,3,727,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3244,3,727,0,failure,1,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,3220,1,740,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,3220,1,740,2,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,3231,1,731,4,nonexistent,0,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,3231,1,731,4,nonexistent,1,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,3173,3,720,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,3173,3,720,1,failure,1,1
management,married,basic.9y,no,no,no,cellular,may,wed,-2,3157,1,730,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,may,wed,-2,3157,1,730,2,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,3243,3,711,3,nonexistent,0,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,3243,3,711,3,nonexistent,1,0
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3274,1,716,6,success,0,1
technician,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3274,1,716,6,success,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,3129,3,712,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,3129,3,712,0,failure,1,1
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3173,3,706,1,failure,0,0
entrepreneur,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,3173,3,706,1,failure,1,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,3157,3,693,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,3157,3,693,2,nonexistent,1,0
services,married,basic.9y,no,no,no,cellular,feb,(null),-2,3306,4,665,2,nonexistent,0,1
services,married,basic.9y,no,no,no,cellular,feb,(null),-2,3306,4,665,2,nonexistent,1,0
services,married,basic.9y,no,no,no,cellular,aug,(null),-2,3228,4,665,2,nonexistent,0,1
services,married,basic.9y,no,no,no,cellular,aug,(null),-2,3228,4,665,2,nonexistent,1,0
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3274,4,683,6,success,0,1
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3274,4,683,6,success,1,0
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,3185,3,680,3,nonexistent,0,1
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,3185,3,680,3,nonexistent,1,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,thu,0,3196,3,652,6,success,0,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,thu,0,3196,3,652,6,success,1,0
technician,married,illiterate,unknown,unknown,unknown,telephone,sep,(null),-1,3726,7,614,4,nonexistent,0,1
technician,married,illiterate,unknown,unknown,unknown,telephone,sep,(null),-1,3726,7,614,4,nonexistent,1,0
student,married,basic.9y,no,no,no,cellular,mar,(null),-2,3625,7,605,2,nonexistent,0,1
student,married,basic.9y,no,no,no,cellular,mar,(null),-2,3625,7,605,2,nonexistent,1,0
self-employed,divorced,basic.6y,no,no,no,cellular,jul,fri,-3,3454,7,611,0,failure,0,1
self-employed,divorced,basic.6y,no,no,no,cellular,jul,fri,-3,3454,7,611,0,failure,1,0
management,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3562,7,617,5,success,0,1
management,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3562,7,617,5,success,1,0
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,wed,-1,3492,6,614,4,nonexistent,0,1
technician,married,illiterate,unknown,unknown,unknown,telephone,apr,wed,-1,3492,6,614,4,nonexistent,1,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,3578,7,589,6,success,0,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,3578,7,589,6,success,1,0
management,married,illiterate,unknown,unknown,unknown,telephone,apr,(null),-1,3492,7,583,4,nonexistent,0,1
management,married,illiterate,unknown,unknown,unknown,telephone,apr,(null),-1,3492,7,583,4,nonexistent,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,3283,7,610,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,3283,7,610,0,failure,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3361,7,610,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3361,7,610,0,failure,1,0
blue-collar,married,basic.9y,no,no,no,cellular,mar,(null),-2,3391,7,605,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,mar,(null),-2,3391,7,605,2,nonexistent,1,0
blue-collar,married,basic.9y,no,no,no,cellular,sep,(null),-2,3313,7,605,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,sep,(null),-2,3313,7,605,2,nonexistent,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,fri,-3,3205,7,610,0,failure,0,1
admin.,divorced,basic.4y,no,no,no,cellular,jul,fri,-3,3205,7,610,0,failure,1,0
admin.,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,3220,7,612,1,failure,0,1
admin.,divorced,basic.6y,no,no,no,cellular,mar,tue,-3,3220,7,612,1,failure,1,0
student,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,3375,5,611,4,nonexistent,0,1
student,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,3375,5,611,4,nonexistent,1,0
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3422,5,620,6,success,0,1
management,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3422,5,620,6,success,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,fri,-3,3126,5,610,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jan,fri,-3,3126,5,610,0,failure,1,0
services,married,basic.9y,no,no,no,cellular,apr,tue,-2,3172,5,614,2,nonexistent,0,1
services,married,basic.9y,no,no,no,cellular,apr,tue,-2,3172,5,614,2,nonexistent,1,0
technician,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,3250,5,605,5,success,0,1
technician,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,3250,5,605,5,success,1,0
blue-collar,married,basic.9y,no,no,no,cellular,apr,(null),-2,3172,6,602,2,nonexistent,0,1
blue-collar,married,basic.9y,no,no,no,cellular,apr,(null),-2,3172,6,602,2,nonexistent,1,0
management,married,illiterate,unknown,unknown,unknown,telephone,aug,(null),-1,3172,5,611,4,nonexistent,0,1
management,married,illiterate,unknown,unknown,unknown,telephone,aug,(null),-1,3172,5,611,4,nonexistent,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jan,fri,-3,3283,7,563,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jan,fri,-3,3283,7,563,0,failure,1,0
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,wed,-1,3414,7,573,4,nonexistent,0,1
technician,married,illiterate,unknown,unknown,unknown,telephone,oct,wed,-1,3414,7,573,4,nonexistent,1,0
self-employed,divorced,basic.4y,no,no,no,cellular,jul,fri,-3,3205,7,563,0,failure,0,1
self-employed,divorced,basic.4y,no,no,no,cellular,jul,fri,-3,3205,7,563,0,failure,1,0
entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,-2,3188,7,574,2,nonexistent,0,1
entrepreneur,married,basic.9y,no,no,no,cellular,may,wed,-2,3188,7,574,2,nonexistent,1,0
student,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,3243,6,586,3,nonexistent,0,1
student,married,high.school,unknown,unknown,unknown,telephone,jul,wed,-1,3243,6,586,3,nonexistent,1,0
student,married,illiterate,unknown,unknown,unknown,telephone,oct,(null),-1,3219,5,571,4,nonexistent,0,1
student,married,illiterate,unknown,unknown,unknown,telephone,oct,(null),-1,3219,5,571,4,nonexistent,1,0
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3188,6,586,5,success,0,1
entrepreneur,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3188,6,586,5,success,1,0
retired,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,3188,6,586,5,success,0,1
retired,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,3188,6,586,5,success,1,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,3578,7,555,5,success,0,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,3578,7,555,5,success,1,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3500,7,555,5,success,0,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3500,7,555,5,success,1,0
student,married,high.school,unknown,unknown,unknown,telephone,oct,(null),-1,3360,7,555,3,nonexistent,0,1
student,married,high.school,unknown,unknown,unknown,telephone,oct,(null),-1,3360,7,555,3,nonexistent,1,0
technician,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,3406,7,559,5,success,0,1
technician,single,professional.course,unknown,unknown,unknown,telephone,oct,wed,0,3406,7,559,5,success,1,0
services,divorced,basic.6y,no,no,no,cellular,aug,fri,-3,3157,7,534,1,failure,0,1
services,divorced,basic.6y,no,no,no,cellular,aug,fri,-3,3157,7,534,1,failure,1,0
housemaid,married,illiterate,unknown,unknown,unknown,telephone,aug,(null),-1,3219,7,549,4,nonexistent,0,1
housemaid,married,illiterate,unknown,unknown,unknown,telephone,aug,(null),-1,3219,7,549,4,nonexistent,1,0
retired,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,3274,7,558,6,success,0,1
retired,single,professional.course,unknown,unknown,unknown,telephone,nov,thu,0,3274,7,558,6,success,1,0
technician,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3250,5,555,5,success,0,1
technician,single,professional.course,unknown,unknown,unknown,telephone,oct,(null),0,3250,5,555,5,success,1,0
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3266,4,620,6,success,0,1
unemployed,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3266,4,620,6,success,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3090,5,657,0,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3090,5,657,0,failure,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,2931,5,641,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,2931,5,641,0,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,2938,5,627,1,failure,0,1
blue-collar,divorced,basic.6y,no,no,no,cellular,aug,tue,-3,2938,5,627,1,failure,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,3055,1,720,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,3055,1,720,0,failure,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,3087,3,704,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jul,mon,-3,3087,3,704,0,failure,1,1
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,3078,3,693,2,nonexistent,0,1
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,3078,3,693,2,nonexistent,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3090,3,689,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jan,tue,-3,3090,3,689,0,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,3071,1,708,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,3071,1,708,2,nonexistent,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,2977,1,690,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,2977,1,690,0,failure,1,1
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,2946,1,690,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,sep,wed,-2,2946,1,690,2,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,3106,3,680,3,nonexistent,0,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,3106,3,680,3,nonexistent,1,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3048,3,681,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3048,3,681,0,failure,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,3109,1,684,5,success,0,1
student,single,professional.course,unknown,unknown,unknown,telephone,may,(null),0,3109,1,684,5,success,1,0
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,2993,3,677,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,2993,3,677,2,nonexistent,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3009,3,673,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,3009,3,673,0,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,2981,3,661,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,2981,3,661,2,nonexistent,1,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3031,1,684,5,success,0,1
student,single,professional.course,unknown,unknown,unknown,telephone,nov,(null),0,3031,1,684,5,success,1,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,2992,1,684,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,2992,1,684,4,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,3008,3,648,3,nonexistent,0,1
retired,married,high.school,unknown,unknown,unknown,telephone,jul,thu,-1,3008,3,648,3,nonexistent,1,0
student,married,basic.9y,no,no,no,cellular,sep,(null),-2,3000,3,630,2,nonexistent,0,1
student,married,basic.9y,no,no,no,cellular,sep,(null),-2,3000,3,630,2,nonexistent,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,2899,3,658,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,2899,3,658,0,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,2903,1,682,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,2903,1,682,2,nonexistent,1,1
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,2931,1,681,0,failure,0,0
admin.,divorced,basic.4y,no,no,no,cellular,jan,mon,-3,2931,1,681,0,failure,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,2950,1,676,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,apr,thu,-1,2950,1,676,3,nonexistent,1,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,2945,1,667,4,nonexistent,0,1
services,married,illiterate,unknown,unknown,unknown,telephone,apr,fri,-1,2945,1,667,4,nonexistent,1,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,2856,1,674,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,2856,1,674,0,failure,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,2817,1,665,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,2817,1,665,0,failure,1,1
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,2868,1,659,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,mar,wed,-2,2868,1,659,2,nonexistent,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,2950,3,644,3,nonexistent,0,1
retired,married,high.school,unknown,unknown,unknown,telephone,oct,thu,-1,2950,3,644,3,nonexistent,1,0
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,2915,3,645,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,2915,3,645,2,nonexistent,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,2821,3,628,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,feb,tue,-3,2821,3,628,0,failure,1,1
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,2825,1,651,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,feb,wed,-2,2825,1,651,2,nonexistent,1,1
management,single,university.degree,unknown,unknown,unknown,telephone,nov,(null),0,2571,3,745,6,success,0,0
management,single,university.degree,unknown,unknown,unknown,telephone,nov,(null),0,2571,3,745,6,success,1,1
retired,married,high.school,unknown,unknown,unknown,telephone,nov,thu,-1,2540,1,734,3,nonexistent,0,0
retired,married,high.school,unknown,unknown,unknown,telephone,nov,thu,-1,2540,1,734,3,nonexistent,1,1
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,2516,1,740,2,nonexistent,0,0
management,married,basic.9y,no,no,no,cellular,aug,wed,-2,2516,1,740,2,nonexistent,1,1
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,2786,3,629,2,nonexistent,0,0
housemaid,married,basic.9y,no,no,no,cellular,aug,wed,-2,2786,3,629,2,nonexistent,1,1
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,2778,1,657,0,failure,0,0
blue-collar,divorced,basic.6y,no,no,no,cellular,jul,tue,-3,2778,1,657,0,failure,1,1
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,2782,1,643,4,nonexistent,0,0
self-employed,married,illiterate,unknown,unknown,unknown,telephone,aug,fri,-1,2782,1,643,4,nonexistent,1,1
