status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,decision
A11,62,A30,A48,14438,A63,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,62,A30,A48,14438,A63,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,61,A30,A48,13751,A63,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,61,A30,A48,13751,A63,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,61,A32,A48,14376,A61,A71,3,A103,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,61,A32,A48,14376,A61,A71,3,A103,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,62,A30,A48,14438,A61,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,62,A30,A48,14438,A61,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,61,A30,A48,13751,A61,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,61,A30,A48,13751,A61,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,62,A32,A48,14438,A61,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,62,A32,A48,14438,A61,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,61,A32,A48,13751,A61,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,61,A32,A48,13751,A61,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A12,66,A30,A48,14563,A61,A71,1,A103,1,A122,0,A142,A152,1,A173,1,A191,A201,A91,0
A12,66,A30,A48,14563,A61,A71,1,A103,1,A122,1,A142,A152,1,A173,1,A191,A201,A91,1
A11,64,A30,A48,13875,A61,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,64,A30,A48,13875,A61,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,62,A30,A48,14438,A63,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,62,A30,A48,14438,A63,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,61,A30,A48,13751,A63,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,61,A30,A48,13751,A63,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,62,A30,A48,14438,A61,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,62,A30,A48,14438,A61,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,61,A30,A48,13751,A61,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,61,A30,A48,13751,A61,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,62,A32,A48,14438,A61,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,62,A32,A48,14438,A61,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,61,A32,A48,13751,A61,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,61,A32,A48,13751,A61,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A12,66,A30,A48,14563,A61,A73,1,A101,1,A122,0,A142,A152,1,A173,1,A191,A201,A91,0
A12,66,A30,A48,14563,A61,A73,1,A101,1,A122,1,A142,A152,1,A173,1,A191,A201,A91,1
A11,64,A30,A48,13875,A61,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,64,A30,A48,13875,A61,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,62,A30,A48,14438,A63,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,62,A30,A48,14438,A63,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,61,A30,A48,13751,A63,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,61,A30,A48,13751,A63,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,62,A32,A48,14438,A63,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,62,A32,A48,14438,A63,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,61,A32,A48,13751,A63,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,61,A32,A48,13751,A63,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A12,66,A30,A48,14563,A63,A71,1,A101,1,A122,0,A142,A152,1,A173,1,A191,A201,A91,0
A12,66,A30,A48,14563,A63,A71,1,A101,1,A122,1,A142,A152,1,A173,1,A191,A201,A91,1
A11,64,A30,A48,13875,A63,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,64,A30,A48,13875,A63,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,62,A32,A48,14438,A61,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,62,A32,A48,14438,A61,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,61,A32,A48,13751,A61,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,61,A32,A48,13751,A61,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A12,66,A30,A48,14563,A61,A71,1,A101,1,A122,0,A142,A152,1,A173,1,A191,A202,A91,0
A12,66,A30,A48,14563,A61,A71,1,A101,1,A122,1,A142,A152,1,A173,1,A191,A202,A91,1
A11,64,A30,A48,13875,A61,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,64,A30,A48,13875,A61,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A12,66,A32,A48,14563,A61,A71,1,A101,1,A122,0,A142,A152,1,A173,1,A191,A201,A91,0
A12,66,A32,A48,14563,A61,A71,1,A101,1,A122,1,A142,A152,1,A173,1,A191,A201,A91,1
A11,64,A32,A48,13875,A61,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,64,A32,A48,13875,A61,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A12,70,A31,A49,14688,A62,A72,2,A102,2,A122,0,A142,A152,2,A174,1,A192,A201,A92,0
A12,70,A31,A49,14688,A62,A72,2,A102,2,A122,1,A142,A152,2,A174,1,A192,A201,A92,1
A12,68,A30,A48,14000,A61,A71,2,A101,2,A122,0,A142,A152,2,A173,1,A191,A201,A91,0
A12,68,A30,A48,14000,A61,A71,2,A101,2,A122,1,A142,A152,2,A173,1,A191,A201,A91,1
A11,62,A30,A45,14438,A63,A73,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,62,A30,A45,14438,A63,A73,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,62,A30,A45,14438,A61,A73,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,62,A30,A45,14438,A61,A73,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,61,A30,A45,13751,A61,A73,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,61,A30,A45,13751,A61,A73,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,62,A32,A45,14438,A61,A73,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,62,A32,A45,14438,A61,A73,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,61,A32,A45,13751,A61,A73,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,61,A32,A45,13751,A61,A73,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A12,66,A30,A46,14563,A61,A73,1,A103,1,A122,0,A142,A152,1,A173,1,A191,A201,A91,0
A12,66,A30,A46,14563,A61,A73,1,A103,1,A122,1,A142,A152,1,A173,1,A191,A201,A91,1
A11,64,A30,A45,13875,A61,A73,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,64,A30,A45,13875,A61,A73,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,62,A30,A45,14438,A63,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,62,A30,A45,14438,A63,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,61,A30,A45,13751,A63,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,61,A30,A45,13751,A63,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,62,A32,A45,14438,A63,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,62,A32,A45,14438,A63,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,61,A32,A45,13751,A63,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,61,A32,A45,13751,A63,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A12,66,A30,A46,14563,A63,A71,1,A103,1,A122,0,A142,A152,1,A173,1,A191,A201,A91,0
A12,66,A30,A46,14563,A63,A71,1,A103,1,A122,1,A142,A152,1,A173,1,A191,A201,A91,1
A11,64,A30,A45,13875,A63,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,64,A30,A45,13875,A63,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,62,A32,A45,14438,A61,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,62,A32,A45,14438,A61,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,61,A32,A45,13751,A61,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,61,A32,A45,13751,A61,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,72,A30,A45,14500,A61,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,72,A30,A45,14500,A61,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A12,63,A30,A46,14563,A61,A71,1,A103,1,A122,0,A142,A152,1,A173,1,A191,A202,A91,0
A12,63,A30,A46,14563,A61,A71,1,A103,1,A122,1,A142,A152,1,A173,1,A191,A202,A91,1
A11,64,A30,A45,13875,A61,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,64,A30,A45,13875,A61,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A12,66,A32,A46,14563,A61,A71,1,A103,1,A122,0,A142,A152,1,A173,1,A191,A201,A91,0
A12,66,A32,A46,14563,A61,A71,1,A103,1,A122,1,A142,A152,1,A173,1,A191,A201,A91,1
A11,64,A32,A45,13875,A61,A71,1,A103,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,64,A32,A45,13875,A61,A71,1,A103,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A12,68,A30,A46,14625,A61,A71,2,A103,2,A122,0,A142,A152,2,A173,1,A191,A201,A91,0
A12,68,A30,A46,14625,A61,A71,2,A103,2,A122,1,A142,A152,2,A173,1,A191,A201,A91,1
A12,73,A30,A46,13938,A61,A71,1,A103,1,A122,0,A142,A152,1,A173,1,A191,A201,A91,0
A12,73,A30,A46,13938,A61,A71,1,A103,1,A122,1,A142,A152,1,A173,1,A191,A201,A91,1
A12,64,A30,A46,14000,A61,A71,2,A103,2,A122,0,A142,A152,2,A173,1,A191,A201,A91,0
A12,64,A30,A46,14000,A61,A71,2,A103,2,A122,1,A142,A152,2,A173,1,A191,A201,A91,1
A11,62,A30,A45,14438,A63,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,62,A30,A45,14438,A63,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,61,A30,A45,13751,A63,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,61,A30,A45,13751,A63,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,62,A32,A45,14438,A63,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,62,A32,A45,14438,A63,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,61,A32,A45,13751,A63,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,61,A32,A45,13751,A63,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A12,66,A30,A46,14563,A63,A73,1,A101,1,A122,0,A142,A152,1,A173,1,A191,A201,A91,0
A12,66,A30,A46,14563,A63,A73,1,A101,1,A122,1,A142,A152,1,A173,1,A191,A201,A91,1
A11,64,A30,A45,13875,A63,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,64,A30,A45,13875,A63,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A11,62,A32,A45,14438,A61,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,62,A32,A45,14438,A61,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,61,A32,A45,13751,A61,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,61,A32,A45,13751,A61,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,72,A30,A45,14500,A61,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,72,A30,A45,14500,A61,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A12,63,A30,A46,14563,A61,A73,1,A101,1,A122,0,A142,A152,1,A173,1,A191,A202,A91,0
A12,63,A30,A46,14563,A61,A73,1,A101,1,A122,1,A142,A152,1,A173,1,A191,A202,A91,1
A11,64,A30,A45,13875,A61,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,64,A30,A45,13875,A61,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A12,66,A32,A46,14563,A61,A73,1,A101,1,A122,0,A142,A152,1,A173,1,A191,A201,A91,0
A12,66,A32,A46,14563,A61,A73,1,A101,1,A122,1,A142,A152,1,A173,1,A191,A201,A91,1
A11,64,A32,A45,13875,A61,A73,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,64,A32,A45,13875,A61,A73,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A12,74,A30,A46,14625,A61,A73,2,A101,2,A122,0,A142,A152,2,A173,1,A191,A201,A91,0
A12,74,A30,A46,14625,A61,A73,2,A101,2,A122,1,A142,A152,2,A173,1,A191,A201,A91,1
A12,65,A31,A46,14688,A62,A73,2,A102,2,A122,0,A142,A152,2,A174,1,A192,A201,A92,0
A12,65,A31,A46,14688,A62,A73,2,A102,2,A122,1,A142,A152,2,A174,1,A192,A201,A92,1
A12,73,A30,A46,13938,A61,A73,1,A101,1,A122,0,A142,A152,1,A173,1,A191,A201,A91,0
A12,73,A30,A46,13938,A61,A73,1,A101,1,A122,1,A142,A152,1,A173,1,A191,A201,A91,1
A12,64,A30,A46,14000,A61,A73,2,A101,2,A122,0,A142,A152,2,A173,1,A191,A201,A91,0
A12,64,A30,A46,14000,A61,A73,2,A101,2,A122,1,A142,A152,2,A173,1,A191,A201,A91,1
A11,62,A32,A45,14438,A63,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,62,A32,A45,14438,A63,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,61,A32,A45,13751,A63,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,61,A32,A45,13751,A63,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A11,72,A30,A45,14500,A63,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,72,A30,A45,14500,A63,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A12,63,A30,A46,14563,A63,A71,1,A101,1,A122,0,A142,A152,1,A173,1,A191,A202,A91,0
A12,63,A30,A46,14563,A63,A71,1,A101,1,A122,1,A142,A152,1,A173,1,A191,A202,A91,1
A11,64,A30,A45,13875,A63,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,64,A30,A45,13875,A63,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A12,66,A32,A46,14563,A63,A71,1,A101,1,A122,0,A142,A152,1,A173,1,A191,A201,A91,0
A12,66,A32,A46,14563,A63,A71,1,A101,1,A122,1,A142,A152,1,A173,1,A191,A201,A91,1
A11,64,A32,A45,13875,A63,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A201,A91,0
A11,64,A32,A45,13875,A63,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A201,A91,1
A12,74,A30,A46,14625,A63,A71,2,A101,2,A122,0,A142,A152,2,A173,1,A191,A201,A91,0
A12,74,A30,A46,14625,A63,A71,2,A101,2,A122,1,A142,A152,2,A173,1,A191,A201,A91,1
A12,65,A31,A46,14688,A63,A72,2,A102,2,A122,0,A142,A152,2,A174,1,A192,A201,A92,0
A12,65,A31,A46,14688,A63,A72,2,A102,2,A122,1,A142,A152,2,A174,1,A192,A201,A92,1
A12,73,A30,A46,13938,A63,A71,1,A101,1,A122,0,A142,A152,1,A173,1,A191,A201,A91,0
A12,73,A30,A46,13938,A63,A71,1,A101,1,A122,1,A142,A152,1,A173,1,A191,A201,A91,1
A12,64,A30,A46,14000,A63,A71,2,A101,2,A122,0,A142,A152,2,A173,1,A191,A201,A91,0
A12,64,A30,A46,14000,A63,A71,2,A101,2,A122,1,A142,A152,2,A173,1,A191,A201,A91,1
A12,66,A32,A46,14563,A61,A71,1,A101,1,A122,0,A142,A152,1,A173,1,A191,A202,A91,0
A12,66,A32,A46,14563,A61,A71,1,A101,1,A122,1,A142,A152,1,A173,1,A191,A202,A91,1
A11,64,A32,A45,13875,A61,A71,1,A101,1,A121,0,A141,A151,1,A173,1,A191,A202,A91,0
A11,64,A32,A45,13875,A61,A71,1,A101,1,A121,1,A141,A151,1,A173,1,A191,A202,A91,1
A12,68,A30,A46,14625,A61,A71,2,A101,2,A122,0,A142,A152,2,A173,1,A191,A202,A91,0
A12,68,A30,A46,14625,A61,A71,2,A101,2,A122,1,A142,A152,2,A173,1,A191,A202,A91,1
A12,66,A30,A46,13938,A61,A71,1,A101,1,A122,0,A142,A152,1,A173,1,A191,A202,A91,0
A12,66,A30,A46,13938,A61,A71,1,A101,1,A122,1,A142,A152,1,A173,1,A191,A202,A91,1
A12,74,A32,A46,14625,A61,A71,2,A101,2,A122,0,A142,A152,2,A173,1,A191,A201,A91,0
A12,74,A32,A46,14625,A61,A71,2,A101,2,A122,1,A142,A152,2,A173,1,A191,A201,A91,1
A12,65,A32,A46,14688,A62,A72,2,A102,2,A122,0,A142,A152,2,A174,1,A192,A201,A92,0
A12,65,A32,A46,14688,A62,A72,2,A102,2,A122,1,A142,A152,2,A174,1,A192,A201,A92,1
A12,68,A32,A46,14000,A61,A71,2,A101,2,A122,0,A142,A152,2,A173,1,A191,A201,A91,0
A12,68,A32,A46,14000,A61,A71,2,A101,2,A122,1,A142,A152,2,A173,1,A191,A201,A91,1
A12,72,A31,A46,14750,A62,A72,2,A102,2,A122,0,A142,A152,2,A174,1,A192,A201,A92,0
A12,72,A31,A46,14750,A62,A72,2,A102,2,A122,1,A142,A152,2,A174,1,A192,A201,A92,1
A12,70,A31,A46,14063,A62,A72,2,A102,2,A122,0,A142,A152,2,A174,1,A192,A201,A92,0
A12,70,A31,A46,14063,A62,A72,2,A102,2,A122,1,A142,A152,2,A174,1,A192,A201,A92,1
A11,61,A30,A48,14376,A63,A73,3,A103,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0
A11,61,A30,A48,14376,A63,A73,3,A103,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,1
A11,61,A32,A48,14376,A63,A73,3,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,61,A32,A48,14376,A63,A73,3,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,62,A30,A48,14438,A63,A73,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,62,A30,A48,14438,A63,A73,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A30,A48,13751,A63,A73,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,61,A30,A48,13751,A63,A73,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A32,A48,14376,A61,A73,3,A103,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0
A11,61,A32,A48,14376,A61,A73,3,A103,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,1
A11,62,A30,A48,14438,A61,A73,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0
A11,62,A30,A48,14438,A61,A73,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,1
A11,61,A30,A48,13751,A61,A73,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0
A11,61,A30,A48,13751,A61,A73,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,1
A11,62,A32,A48,14438,A61,A73,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,62,A32,A48,14438,A61,A73,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A32,A48,13751,A61,A73,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,61,A32,A48,13751,A61,A73,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A12,66,A30,A48,14563,A61,A73,1,A103,1,A122,0,A142,A152,1,A171,1,A191,A201,A91,0
A12,66,A30,A48,14563,A61,A73,1,A103,1,A122,1,A142,A152,1,A171,1,A191,A201,A91,1
A11,64,A30,A48,13875,A61,A73,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,13875,A61,A73,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A32,A48,14376,A63,A71,3,A103,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0
A11,61,A32,A48,14376,A63,A71,3,A103,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,1
A11,62,A30,A48,14438,A63,A71,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0
A11,62,A30,A48,14438,A63,A71,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,1
A11,61,A30,A48,13751,A63,A71,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0
A11,61,A30,A48,13751,A63,A71,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,1
A11,62,A32,A48,14438,A63,A71,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,62,A32,A48,14438,A63,A71,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A32,A48,13751,A63,A71,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,61,A32,A48,13751,A63,A71,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A12,66,A30,A48,14563,A63,A71,1,A103,1,A122,0,A142,A152,1,A171,1,A191,A201,A91,0
A12,66,A30,A48,14563,A63,A71,1,A103,1,A122,1,A142,A152,1,A171,1,A191,A201,A91,1
A11,64,A30,A48,13875,A63,A71,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,13875,A63,A71,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,62,A32,A48,14438,A61,A71,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0
A11,62,A32,A48,14438,A61,A71,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,1
A11,61,A32,A48,13751,A61,A71,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0
A11,61,A32,A48,13751,A61,A71,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,1
A12,66,A30,A48,14563,A61,A71,1,A103,1,A122,0,A142,A152,1,A171,1,A191,A202,A91,0
A12,66,A30,A48,14563,A61,A71,1,A103,1,A122,1,A142,A152,1,A171,1,A191,A202,A91,1
A11,64,A30,A48,13875,A61,A71,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0
A11,64,A30,A48,13875,A61,A71,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,1
A12,68,A32,A48,14625,A61,A71,2,A103,2,A122,0,A142,A152,2,A171,1,A191,A201,A91,0
A12,68,A32,A48,14625,A61,A71,2,A103,2,A122,1,A142,A152,2,A171,1,A191,A201,A91,1
A11,64,A32,A48,13875,A61,A71,1,A103,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A32,A48,13875,A61,A71,1,A103,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A12,70,A31,A49,14688,A62,A72,2,A103,2,A122,0,A142,A152,2,A172,1,A192,A201,A92,0
A12,70,A31,A49,14688,A62,A72,2,A103,2,A122,1,A142,A152,2,A172,1,A192,A201,A92,1
A12,68,A30,A48,14000,A61,A71,2,A103,2,A122,0,A142,A152,2,A171,1,A191,A201,A91,0
A12,68,A30,A48,14000,A61,A71,2,A103,2,A122,1,A142,A152,2,A171,1,A191,A201,A91,1
A11,62,A30,A48,14438,A63,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0
A11,62,A30,A48,14438,A63,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,1
A11,61,A30,A48,13751,A63,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0
A11,61,A30,A48,13751,A63,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,1
A11,62,A32,A48,14438,A63,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,62,A32,A48,14438,A63,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,61,A32,A48,13751,A63,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,61,A32,A48,13751,A63,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A12,66,A30,A48,14563,A63,A73,1,A101,1,A122,0,A142,A152,1,A171,1,A191,A201,A91,0
A12,66,A30,A48,14563,A63,A73,1,A101,1,A122,1,A142,A152,1,A171,1,A191,A201,A91,1
A11,64,A30,A48,13875,A63,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A201,A91,0
A11,64,A30,A48,13875,A63,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A201,A91,1
A11,62,A32,A48,14438,A61,A73,1,A101,1,A121,0,A141,A151,1,A171,1,A191,A202,A91,0
A11,62,A32,A48,14438,A61,A73,1,A101,1,A121,1,A141,A151,1,A171,1,A191,A202,A91,1
